Lieferrichtung: Bezug
Ablesezeitpunkt;Zaehlerstand Gesamt - 1.8.0;Verbrauch Gesamt - 1.8.0;Status Gesamt - 1.8.0;Zaehlerstand Hochtarif - 1.8.1;Verbrauch Hochtarif - 1.8.1;Status Hochtarif - 1.8.1;Zaehlerstand Niedertarif - 1.8.2;Verbrauch Niedertarif - 1.8.2;Status Niedertarif - 1.8.2
2024-09-16T04:00:00.000+02:00;1903,405;0,008;VAL;;;;;;
2024-09-16T04:15:00.000+02:00;1903,413;0,008;VAL;;;;;;
2024-09-16T04:30:00.000+02:00;1903,426;0,013;VAL;;;;;;
2024-09-16T04:45:00.000+02:00;1903,443;0,017;VAL;;;;;;
2024-09-16T05:00:00.000+02:00;1903,45;0,007;VAL;;;;;;
2024-09-16T05:15:00.000+02:00;1903,457;0,007;VAL;;;;;;
2024-09-16T05:30:00.000+02:00;1903,475;0,018;VAL;;;;;;
2024-09-16T05:45:00.000+02:00;1903,487;0,012;VAL;;;;;;
2024-09-16T06:00:00.000+02:00;1903,494;0,007;VAL;;;;;;
2024-09-16T06:15:00.000+02:00;1903,501;0,007;VAL;;;;;;
2024-09-16T06:30:00.000+02:00;1903,523;0,022;VAL;;;;;;
2024-09-16T06:45:00.000+02:00;1903,53;0,007;VAL;;;;;;
2024-09-16T07:00:00.000+02:00;1903,537;0,007;VAL;;;;;;
2024-09-16T07:15:00.000+02:00;1903,548;0,011;VAL;;;;;;
2024-09-16T07:30:00.000+02:00;1903,586;0,038;VAL;;;;;;
2024-09-16T07:45:00.000+02:00;1903,592;0,006;VAL;;;;;;
2024-09-16T08:00:00.000+02:00;1903,596;0,004;VAL;;;;;;
2024-09-16T08:15:00.000+02:00;1903,603;0,007;VAL;;;;;;
2024-09-16T08:30:00.000+02:00;1903,625;0,022;VAL;;;;;;
2024-09-16T08:45:00.000+02:00;1903,644;0,019;VAL;;;;;;
2024-09-16T09:00:00.000+02:00;1903,663;0,019;VAL;;;;;;
2024-09-16T09:15:00.000+02:00;1903,691;0,028;VAL;;;;;;
2024-09-16T09:30:00.000+02:00;1903,719;0,028;VAL;;;;;;
2024-09-16T09:45:00.000+02:00;1903,743;0,024;VAL;;;;;;
2024-09-16T10:00:00.000+02:00;1903,768;0,025;VAL;;;;;;
2024-09-16T10:15:00.000+02:00;1903,796;0,028;VAL;;;;;;
2024-09-16T10:30:00.000+02:00;1903,798;0,002;VAL;;;;;;
2024-09-16T10:45:00.000+02:00;1903,798;;VAL;;;;;;
2024-09-16T11:00:00.000+02:00;1903,979;0,181;VAL;;;;;;
2024-09-16T11:15:00.000+02:00;1904,269;0,29;VAL;;;;;;
2024-09-16T11:30:00.000+02:00;1904,304;0,035;VAL;;;;;;
2024-09-16T11:45:00.000+02:00;1904,333;0,029;VAL;;;;;;
2024-09-16T12:00:00.000+02:00;1904,736;0,403;VAL;;;;;;
2024-09-16T12:15:00.000+02:00;1904,758;0,022;VAL;;;;;;
2024-09-16T12:30:00.000+02:00;1904,782;0,024;VAL;;;;;;
2024-09-16T12:45:00.000+02:00;1904,808;0,026;VAL;;;;;;
2024-09-16T13:00:00.000+02:00;1904,852;0,044;VAL;;;;;;
2024-09-16T13:15:00.000+02:00;1904,889;0,037;VAL;;;;;;
2024-09-16T13:30:00.000+02:00;1904,925;0,036;VAL;;;;;;
2024-09-16T13:45:00.000+02:00;1904,961;0,036;VAL;;;;;;
2024-09-16T14:00:00.000+02:00;1904,993;0,032;VAL;;;;;;
2024-09-16T14:15:00.000+02:00;1905,005;0,012;VAL;;;;;;
2024-09-16T14:30:00.000+02:00;1905,016;0,011;VAL;;;;;;
2024-09-16T14:45:00.000+02:00;1905,053;0,037;VAL;;;;;;
2024-09-16T15:00:00.000+02:00;1905,092;0,039;VAL;;;;;;
2024-09-16T15:15:00.000+02:00;1905,124;0,032;VAL;;;;;;
2024-09-16T15:30:00.000+02:00;1905,144;0,02;VAL;;;;;;
2024-09-16T15:45:00.000+02:00;1905,167;0,023;VAL;;;;;;
2024-09-16T16:00:00.000+02:00;1905,333;0,166;VAL;;;;;;
2024-09-16T16:15:00.000+02:00;1905,386;0,053;VAL;;;;;;
2024-09-16T16:30:00.000+02:00;1905,409;0,023;VAL;;;;;;
2024-09-16T16:45:00.000+02:00;1905,436;0,027;VAL;;;;;;
2024-09-16T17:00:00.000+02:00;1905,447;0,011;VAL;;;;;;
2024-09-16T17:15:00.000+02:00;1905,622;0,175;VAL;;;;;;
2024-09-16T17:30:00.000+02:00;1905,68;0,058;VAL;;;;;;
2024-09-16T17:45:00.000+02:00;1905,743;0,063;VAL;;;;;;
2024-09-16T18:00:00.000+02:00;1905,799;0,056;VAL;;;;;;
2024-09-16T18:15:00.000+02:00;1905,855;0,056;VAL;;;;;;
2024-09-16T18:30:00.000+02:00;1905,92;0,065;VAL;;;;;;
2024-09-16T18:45:00.000+02:00;1905,979;0,059;VAL;;;;;;
2024-09-16T19:00:00.000+02:00;1906,054;0,075;VAL;;;;;;
2024-09-16T19:15:00.000+02:00;1906,134;0,08;VAL;;;;;;
2024-09-16T19:30:00.000+02:00;1906,219;0,085;VAL;;;;;;
2024-09-16T19:45:00.000+02:00;1906,292;0,073;VAL;;;;;;
2024-09-16T20:00:00.000+02:00;1906,412;0,12;VAL;;;;;;
2024-09-16T20:15:00.000+02:00;1906,442;0,03;VAL;;;;;;
2024-09-16T20:30:00.000+02:00;1906,476;0,034;VAL;;;;;;
2024-09-16T20:45:00.000+02:00;1906,517;0,041;VAL;;;;;;
2024-09-16T21:00:00.000+02:00;1906,552;0,035;VAL;;;;;;
2024-09-16T21:15:00.000+02:00;1906,602;0,05;VAL;;;;;;
2024-09-16T21:30:00.000+02:00;1906,643;0,041;VAL;;;;;;
2024-09-16T21:45:00.000+02:00;1906,683;0,04;VAL;;;;;;
2024-09-16T22:00:00.000+02:00;1906,723;0,04;VAL;;;;;;
2024-09-16T22:15:00.000+02:00;1906,762;0,039;VAL;;;;;;
2024-09-16T22:30:00.000+02:00;1906,797;0,035;VAL;;;;;;
2024-09-16T22:45:00.000+02:00;1906,852;0,055;VAL;;;;;;
2024-09-16T23:00:00.000+02:00;1907,125;0,273;VAL;;;;;;
2024-09-16T23:15:00.000+02:00;1907,14;0,015;VAL;;;;;;
2024-09-16T23:30:00.000+02:00;1907,151;0,011;VAL;;;;;;
2024-09-16T23:45:00.000+02:00;1907,167;0,016;VAL;;;;;;
2024-09-17T00:00:00.000+02:00;1907,183;0,016;VAL;;;;;;
2024-09-17T00:15:00.000+02:00;1907,19;0,007;VAL;;;;;;
2024-09-17T00:30:00.000+02:00;1907,196;0,006;VAL;;;;;;
2024-09-17T00:45:00.000+02:00;1907,217;0,021;VAL;;;;;;
2024-09-17T01:00:00.000+02:00;1907,224;0,007;VAL;;;;;;
2024-09-17T01:15:00.000+02:00;1907,231;0,007;VAL;;;;;;
2024-09-17T01:30:00.000+02:00;1907,243;0,012;VAL;;;;;;
2024-09-17T01:45:00.000+02:00;1907,259;0,016;VAL;;;;;;
2024-09-17T02:00:00.000+02:00;1907,265;0,006;VAL;;;;;;
2024-09-17T02:15:00.000+02:00;1907,272;0,007;VAL;;;;;;
2024-09-17T02:30:00.000+02:00;1907,29;0,018;VAL;;;;;;
2024-09-17T02:45:00.000+02:00;1907;0,01;VAL;;;;;;
2024-09-17T03:00:00.000+02:00;1907,307;0,007;VAL;;;;;;
2024-09-17T03:15:00.000+02:00;1907,316;0,009;VAL;;;;;;
2024-09-17T03:30:00.000+02:00;1907,335;0,019;VAL;;;;;;
2024-09-17T03:45:00.000+02:00;1907,341;0,006;VAL;;;;;;
2024-09-17T04:00:00.000+02:00;1907,348;0,007;VAL;;;;;;
2024-09-17T04:15:00.000+02:00;1907,363;0,015;VAL;;;;;;
2024-09-17T04:30:00.000+02:00;1907,377;0,014;VAL;;;;;;
2024-09-17T04:45:00.000+02:00;1907,384;0,007;VAL;;;;;;
2024-09-17T05:00:00.000+02:00;1907,39;0,006;VAL;;;;;;
2024-09-17T05:15:00.000+02:00;1907,41;0,02;VAL;;;;;;
2024-09-17T05:30:00.000+02:00;1907,419;0,009;VAL;;;;;;
2024-09-17T05:45:00.000+02:00;1907,425;0,006;VAL;;;;;;
2024-09-17T06:00:00.000+02:00;1907,435;0,01;VAL;;;;;;
2024-09-17T06:15:00.000+02:00;1907,453;0,018;VAL;;;;;;
2024-09-17T06:30:00.000+02:00;1907,46;0,007;VAL;;;;;;
2024-09-17T06:45:00.000+02:00;1907,466;0,006;VAL;;;;;;
2024-09-17T07:00:00.000+02:00;1907,48;0,014;VAL;;;;;;
2024-09-17T07:15:00.000+02:00;1907,494;0,014;VAL;;;;;;
2024-09-17T07:30:00.000+02:00;1908;0,006;VAL;;;;;;
2024-09-17T07:45:00.000+02:00;1907,503;0,003;VAL;;;;;;
2024-09-17T08:00:00.000+02:00;1907,517;0,014;VAL;;;;;;
2024-09-17T08:15:00.000+02:00;1907,523;0,006;VAL;;;;;;
2024-09-17T08:30:00.000+02:00;1907,531;0,008;VAL;;;;;;
2024-09-17T08:45:00.000+02:00;1907,569;0,038;VAL;;;;;;
2024-09-17T09:00:00.000+02:00;1907,611;0,042;VAL;;;;;;
2024-09-17T09:15:00.000+02:00;1907,644;0,033;VAL;;;;;;
2024-09-17T09:30:00.000+02:00;1907,677;0,033;VAL;;;;;;
2024-09-17T09:45:00.000+02:00;1907,75;0,073;VAL;;;;;;
2024-09-17T10:00:00.000+02:00;1907,803;0,053;VAL;;;;;;
2024-09-17T10:15:00.000+02:00;1907,849;0,046;VAL;;;;;;
2024-09-17T10:30:00.000+02:00;1907,892;0,043;VAL;;;;;;
2024-09-17T10:45:00.000+02:00;1907,945;0,053;VAL;;;;;;
2024-09-17T11:00:00.000+02:00;1907,973;0,028;VAL;;;;;;
2024-09-17T11:15:00.000+02:00;1908,003;0,03;VAL;;;;;;
2024-09-17T11:30:00.000+02:00;1908,04;0,037;VAL;;;;;;
2024-09-17T11:45:00.000+02:00;1908,069;0,029;VAL;;;;;;
2024-09-17T12:00:00.000+02:00;1908,069;;VAL;;;;;;
2024-09-17T12:15:00.000+02:00;1908,069;;VAL;;;;;;
2024-09-17T12:30:00.000+02:00;1908,073;0,004;VAL;;;;;;
2024-09-17T12:45:00.000+02:00;1908,073;;VAL;;;;;;
2024-09-17T13:00:00.000+02:00;1908,073;;VAL;;;;;;
2024-09-17T13:15:00.000+02:00;1908,076;0,003;VAL;;;;;;
2024-09-17T13:30:00.000+02:00;1908,128;0,052;VAL;;;;;;
2024-09-17T13:45:00.000+02:00;1908,161;0,033;VAL;;;;;;
2024-09-17T14:00:00.000+02:00;1908,204;0,043;VAL;;;;;;
2024-09-17T14:15:00.000+02:00;1908,246;0,042;VAL;;;;;;
2024-09-17T14:30:00.000+02:00;1908,29;0,044;VAL;;;;;;
2024-09-17T14:45:00.000+02:00;1908,339;0,049;VAL;;;;;;
2024-09-17T15:00:00.000+02:00;1908,374;0,035;VAL;;;;;;
2024-09-17T15:15:00.000+02:00;1908,409;0,035;VAL;;;;;;
2024-09-17T15:30:00.000+02:00;1908,435;0,026;VAL;;;;;;
2024-09-17T15:45:00.000+02:00;1908,449;0,014;VAL;;;;;;
2024-09-17T16:00:00.000+02:00;1908,45;0,001;VAL;;;;;;
2024-09-17T16:15:00.000+02:00;1908,461;0,011;VAL;;;;;;
2024-09-17T16:30:00.000+02:00;1908,486;0,025;VAL;;;;;;
2024-09-17T16:45:00.000+02:00;1908,515;0,029;VAL;;;;;;
2024-09-17T17:00:00.000+02:00;1908,548;0,033;VAL;;;;;;
2024-09-17T17:15:00.000+02:00;1908,573;0,025;VAL;;;;;;
2024-09-17T17:30:00.000+02:00;1908,813;0,24;VAL;;;;;;
2024-09-17T17:45:00.000+02:00;1908,839;0,026;VAL;;;;;;
2024-09-17T18:00:00.000+02:00;1909,162;0,323;VAL;;;;;;
2024-09-17T18:15:00.000+02:00;1909,232;0,07;VAL;;;;;;
2024-09-17T18:30:00.000+02:00;1909,263;0,031;VAL;;;;;;
2024-09-17T18:45:00.000+02:00;1909,49;0,227;VAL;;;;;;
2024-09-17T19:00:00.000+02:00;1909,696;0,206;VAL;;;;;;
2024-09-17T19:15:00.000+02:00;1909,702;0,006;VAL;;;;;;
2024-09-17T19:30:00.000+02:00;1909,712;0,01;VAL;;;;;;
2024-09-17T19:45:00.000+02:00;1909,731;0,019;VAL;;;;;;
2024-09-17T20:00:00.000+02:00;1909,74;0,009;VAL;;;;;;
2024-09-17T20:15:00.000+02:00;1909,751;0,011;VAL;;;;;;
2024-09-17T20:30:00.000+02:00;1909,776;0,025;VAL;;;;;;
2024-09-17T20:45:00.000+02:00;1909,846;0,07;VAL;;;;;;
2024-09-17T21:00:00.000+02:00;1909,96;0,114;VAL;;;;;;
2024-09-17T21:15:00.000+02:00;1910,041;0,081;VAL;;;;;;
2024-09-17T21:30:00.000+02:00;1910,108;0,067;VAL;;;;;;
2024-09-17T21:45:00.000+02:00;1910,17;0,062;VAL;;;;;;
2024-09-17T22:00:00.000+02:00;1910,246;0,076;VAL;;;;;;
2024-09-17T22:15:00.000+02:00;1910,317;0,071;VAL;;;;;;
2024-09-17T22:30:00.000+02:00;1910,377;0,06;VAL;;;;;;
2024-09-17T22:45:00.000+02:00;1910,449;0,072;VAL;;;;;;
2024-09-17T23:00:00.000+02:00;1910,491;0,042;VAL;;;;;;
2024-09-17T23:15:00.000+02:00;1910,52;0,029;VAL;;;;;;
2024-09-17T23:30:00.000+02:00;1910,546;0,026;VAL;;;;;;
2024-09-17T23:45:00.000+02:00;1910,555;0,009;VAL;;;;;;
2024-09-18T00:00:00.000+02:00;1910,567;0,012;VAL;;;;;;
2024-09-18T00:15:00.000+02:00;1910,585;0,018;VAL;;;;;;
2024-09-18T00:30:00.000+02:00;1910,594;0,009;VAL;;;;;;
2024-09-18T00:45:00.000+02:00;1910,605;0,011;VAL;;;;;;
2024-09-18T01:00:00.000+02:00;1910,624;0,019;VAL;;;;;;
2024-09-18T01:15:00.000+02:00;1910,632;0,008;VAL;;;;;;
2024-09-18T01:30:00.000+02:00;1910,643;0,011;VAL;;;;;;
2024-09-18T01:45:00.000+02:00;1910,662;0,019;VAL;;;;;;
2024-09-18T02:00:00.000+02:00;1910,67;0,008;VAL;;;;;;
2024-09-18T02:15:00.000+02:00;1910,681;0,011;VAL;;;;;;
2024-09-18T02:30:00.000+02:00;1911;0,019;VAL;;;;;;
2024-09-18T02:45:00.000+02:00;1910,708;0,008;VAL;;;;;;
2024-09-18T03:00:00.000+02:00;1910,718;0,01;VAL;;;;;;
2024-09-18T03:15:00.000+02:00;1910,738;0,02;VAL;;;;;;
2024-09-18T03:30:00.000+02:00;1910,747;0,009;VAL;;;;;;
2024-09-18T03:45:00.000+02:00;1910,756;0,009;VAL;;;;;;
2024-09-18T04:00:00.000+02:00;1910,777;0,021;VAL;;;;;;
2024-09-18T04:15:00.000+02:00;1910,786;0,009;VAL;;;;;;
2024-09-18T04:30:00.000+02:00;1910,794;0,008;VAL;;;;;;
2024-09-18T04:45:00.000+02:00;1910,815;0,021;VAL;;;;;;
2024-09-18T05:00:00.000+02:00;1910,824;0,009;VAL;;;;;;
2024-09-18T05:15:00.000+02:00;1910,832;0,008;VAL;;;;;;
2024-09-18T05:30:00.000+02:00;1910,851;0,019;VAL;;;;;;
2024-09-18T05:45:00.000+02:00;1910,862;0,011;VAL;;;;;;
2024-09-18T06:00:00.000+02:00;1910,87;0,008;VAL;;;;;;
2024-09-18T06:15:00.000+02:00;1910,887;0,017;VAL;;;;;;
2024-09-18T06:30:00.000+02:00;1911;0,013;VAL;;;;;;
2024-09-18T06:45:00.000+02:00;1910,908;0,008;VAL;;;;;;
2024-09-18T07:00:00.000+02:00;1910,922;0,014;VAL;;;;;;
2024-09-18T07:15:00.000+02:00;1910,938;0,016;VAL;;;;;;
2024-09-18T07:30:00.000+02:00;1910,951;0,013;VAL;;;;;;
2024-09-18T07:45:00.000+02:00;1911,029;0,078;VAL;;;;;;
2024-09-18T08:00:00.000+02:00;1911,071;0,042;VAL;;;;;;
2024-09-18T08:15:00.000+02:00;1911,107;0,036;VAL;;;;;;
2024-09-18T08:30:00.000+02:00;1911,147;0,04;VAL;;;;;;
2024-09-18T08:45:00.000+02:00;1911,193;0,046;VAL;;;;;;
2024-09-18T09:00:00.000+02:00;1911,225;0,032;VAL;;;;;;
2024-09-18T09:15:00.000+02:00;1911,228;0,003;VAL;;;;;;
2024-09-18T09:30:00.000+02:00;1911,24;0,012;VAL;;;;;;
2024-09-18T09:45:00.000+02:00;1911,24;;VAL;;;;;;
2024-09-18T10:00:00.000+02:00;1911,24;;VAL;;;;;;
2024-09-18T10:15:00.000+02:00;1911,249;0,009;VAL;;;;;;
2024-09-18T10:30:00.000+02:00;1911,25;0,001;VAL;;;;;;
2024-09-18T10:45:00.000+02:00;1911,25;;VAL;;;;;;
2024-09-18T11:00:00.000+02:00;1911,257;0,007;VAL;;;;;;
2024-09-18T11:15:00.000+02:00;1911,261;0,004;VAL;;;;;;
2024-09-18T11:30:00.000+02:00;1911,261;;VAL;;;;;;
2024-09-18T11:45:00.000+02:00;1911,263;0,002;VAL;;;;;;
2024-09-18T12:00:00.000+02:00;1911,269;0,006;VAL;;;;;;
2024-09-18T12:15:00.000+02:00;1911,269;;VAL;;;;;;
2024-09-18T12:30:00.000+02:00;1911,269;;VAL;;;;;;
2024-09-18T12:45:00.000+02:00;1911,277;0,008;VAL;;;;;;
2024-09-18T13:00:00.000+02:00;1911,277;;VAL;;;;;;
2024-09-18T13:15:00.000+02:00;1911,277;;VAL;;;;;;
2024-09-18T13:30:00.000+02:00;1911,28;0,003;VAL;;;;;;
2024-09-18T13:45:00.000+02:00;1911,283;0,003;VAL;;;;;;
2024-09-18T14:00:00.000+02:00;1911,283;;VAL;;;;;;
2024-09-18T14:15:00.000+02:00;1911,285;0,002;VAL;;;;;;
2024-09-18T14:30:00.000+02:00;1911,294;0,009;VAL;;;;;;
2024-09-18T14:45:00.000+02:00;1911,294;;VAL;;;;;;
2024-09-18T15:00:00.000+02:00;1911,294;;VAL;;;;;;
2024-09-18T15:15:00.000+02:00;1911,303;0,009;VAL;;;;;;
2024-09-18T15:30:00.000+02:00;1911,304;0,001;VAL;;;;;;
2024-09-18T15:45:00.000+02:00;1911,304;;VAL;;;;;;
2024-09-18T16:00:00.000+02:00;1911,308;0,004;VAL;;;;;;
2024-09-18T16:15:00.000+02:00;1911,315;0,007;VAL;;;;;;
2024-09-18T16:30:00.000+02:00;1911,318;0,003;VAL;;;;;;
2024-09-18T16:45:00.000+02:00;1911,329;0,011;VAL;;;;;;
2024-09-18T17:00:00.000+02:00;1911,341;0,012;VAL;;;;;;
2024-09-18T17:15:00.000+02:00;1911,342;0,001;VAL;;;;;;
2024-09-18T17:30:00.000+02:00;1911,343;0,001;VAL;;;;;;
2024-09-18T17:45:00.000+02:00;1911,351;0,008;VAL;;;;;;
2024-09-18T18:00:00.000+02:00;1911,374;0,023;VAL;;;;;;
2024-09-18T18:15:00.000+02:00;1911,382;0,008;VAL;;;;;;
2024-09-18T18:30:00.000+02:00;1911,438;0,056;VAL;;;;;;
2024-09-18T18:45:00.000+02:00;1911,447;0,009;VAL;;;;;;
2024-09-18T19:00:00.000+02:00;1911,455;0,008;VAL;;;;;;
2024-09-18T19:15:00.000+02:00;1911,474;0,019;VAL;;;;;;
2024-09-18T19:30:00.000+02:00;1911,485;0,011;VAL;;;;;;
2024-09-18T19:45:00.000+02:00;1911,494;0,009;VAL;;;;;;
2024-09-18T20:00:00.000+02:00;1911,509;0,015;VAL;;;;;;
2024-09-18T20:15:00.000+02:00;1911,533;0,024;VAL;;;;;;
2024-09-18T20:30:00.000+02:00;1911,557;0,024;VAL;;;;;;
2024-09-18T20:45:00.000+02:00;1911,602;0,045;VAL;;;;;;
2024-09-18T21:00:00.000+02:00;1911,658;0,056;VAL;;;;;;
2024-09-18T21:15:00.000+02:00;1911,712;0,054;VAL;;;;;;
2024-09-18T21:30:00.000+02:00;1911,77;0,058;VAL;;;;;;
2024-09-18T21:45:00.000+02:00;1911,837;0,067;VAL;;;;;;
2024-09-18T22:00:00.000+02:00;1911,892;0,055;VAL;;;;;;
2024-09-18T22:15:00.000+02:00;1911,951;0,059;VAL;;;;;;
2024-09-18T22:30:00.000+02:00;1912;0,049;VAL;;;;;;
2024-09-18T22:45:00.000+02:00;1912,018;0,018;VAL;;;;;;
2024-09-18T23:00:00.000+02:00;1912,033;0,015;VAL;;;;;;
2024-09-18T23:15:00.000+02:00;1912,058;0,025;VAL;;;;;;
2024-09-18T23:30:00.000+02:00;1912,075;0,017;VAL;;;;;;
2024-09-18T23:45:00.000+02:00;1912,088;0,013;VAL;;;;;;
2024-09-19T00:00:00.000+02:00;1912,106;0,018;VAL;;;;;;
2024-09-19T00:15:00.000+02:00;1912,127;0,021;VAL;;;;;;
2024-09-19T00:30:00.000+02:00;1912,14;0,013;VAL;;;;;;
2024-09-19T00:45:00.000+02:00;1912,152;0,012;VAL;;;;;;
2024-09-19T01:00:00.000+02:00;1912,179;0,027;VAL;;;;;;
2024-09-19T01:15:00.000+02:00;1912,192;0,013;VAL;;;;;;
2024-09-19T01:30:00.000+02:00;1912,204;0,012;VAL;;;;;;
2024-09-19T01:45:00.000+02:00;1912,227;0,023;VAL;;;;;;
2024-09-19T02:00:00.000+02:00;1912,243;0,016;VAL;;;;;;
2024-09-19T02:15:00.000+02:00;1912,256;0,013;VAL;;;;;;
2024-09-19T02:30:00.000+02:00;1912,274;0,018;VAL;;;;;;
2024-09-19T02:45:00.000+02:00;1912,295;0,021;VAL;;;;;;
2024-09-19T03:00:00.000+02:00;1912,308;0,013;VAL;;;;;;
2024-09-19T03:15:00.000+02:00;1912,321;0,013;VAL;;;;;;
2024-09-19T03:30:00.000+02:00;1912,347;0,026;VAL;;;;;;
2024-09-19T03:45:00.000+02:00;1912,36;0,013;VAL;;;;;;
2024-09-19T04:00:00.000+02:00;1912,373;0,013;VAL;;;;;;
2024-09-19T04:15:00.000+02:00;1912,394;0,021;VAL;;;;;;
2024-09-19T04:30:00.000+02:00;1912,412;0,018;VAL;;;;;;
2024-09-19T04:45:00.000+02:00;1912,425;0,013;VAL;;;;;;
2024-09-19T05:00:00.000+02:00;1912,44;0,015;VAL;;;;;;
2024-09-19T05:15:00.000+02:00;1912,464;0,024;VAL;;;;;;
2024-09-19T05:30:00.000+02:00;1912,477;0,013;VAL;;;;;;
2024-09-19T05:45:00.000+02:00;1912,49;0,013;VAL;;;;;;
2024-09-19T06:00:00.000+02:00;1912,513;0,023;VAL;;;;;;
2024-09-19T06:15:00.000+02:00;1912,528;0,015;VAL;;;;;;
2024-09-19T06:30:00.000+02:00;1912,541;0,013;VAL;;;;;;
2024-09-19T06:45:00.000+02:00;1912,558;0,017;VAL;;;;;;
2024-09-19T07:00:00.000+02:00;1912,58;0,022;VAL;;;;;;
2024-09-19T07:15:00.000+02:00;1912,592;0,012;VAL;;;;;;
2024-09-19T07:30:00.000+02:00;1912,605;0,013;VAL;;;;;;
2024-09-19T07:45:00.000+02:00;1912,635;0,03;VAL;;;;;;
2024-09-19T08:00:00.000+02:00;1912,673;0,038;VAL;;;;;;
2024-09-19T08:15:00.000+02:00;1912,719;0,046;VAL;;;;;;
2024-09-19T08:30:00.000+02:00;1912,768;0,049;VAL;;;;;;
2024-09-19T08:45:00.000+02:00;1912,805;0,037;VAL;;;;;;
2024-09-19T09:00:00.000+02:00;1912,835;0,03;VAL;;;;;;
2024-09-19T09:15:00.000+02:00;1912,862;0,027;VAL;;;;;;
2024-09-19T09:30:00.000+02:00;1912,891;0,029;VAL;;;;;;
2024-09-19T09:45:00.000+02:00;1912,921;0,03;VAL;;;;;;
2024-09-19T10:00:00.000+02:00;1912,947;0,026;VAL;;;;;;
2024-09-19T10:15:00.000+02:00;1912,981;0,034;VAL;;;;;;
2024-09-19T10:30:00.000+02:00;1913,004;0,023;VAL;;;;;;
2024-09-19T10:45:00.000+02:00;1913,03;0,026;VAL;;;;;;
2024-09-19T11:00:00.000+02:00;1913,213;0,183;VAL;;;;;;
2024-09-19T11:15:00.000+02:00;1913,627;0,414;VAL;;;;;;
2024-09-19T11:30:00.000+02:00;1913,717;0,09;VAL;;;;;;
2024-09-19T11:45:00.000+02:00;1913,759;0,042;VAL;;;;;;
2024-09-19T12:00:00.000+02:00;1914,086;0,327;VAL;;;;;;
2024-09-19T12:15:00.000+02:00;1914,323;0,237;VAL;;;;;;
2024-09-19T12:30:00.000+02:00;1914,429;0,106;VAL;;;;;;
2024-09-19T12:45:00.000+02:00;1914,598;0,169;VAL;;;;;;
2024-09-19T13:00:00.000+02:00;1914,658;0,06;VAL;;;;;;
2024-09-19T13:15:00.000+02:00;1914,704;0,046;VAL;;;;;;
2024-09-19T13:30:00.000+02:00;1914,745;0,041;VAL;;;;;;
2024-09-19T13:45:00.000+02:00;1914,778;0,033;VAL;;;;;;
2024-09-19T14:00:00.000+02:00;1915;0,022;VAL;;;;;;
2024-09-19T14:15:00.000+02:00;1914,826;0,026;VAL;;;;;;
2024-09-19T14:30:00.000+02:00;1914,951;0,125;VAL;;;;;;
2024-09-19T14:45:00.000+02:00;1915,274;0,323;VAL;;;;;;
2024-09-19T15:00:00.000+02:00;1916,036;0,762;VAL;;;;;;
2024-09-19T15:15:00.000+02:00;1916,613;0,577;VAL;;;;;;
2024-09-19T15:30:00.000+02:00;1916,738;0,125;VAL;;;;;;
2024-09-19T15:45:00.000+02:00;1916,788;0,05;VAL;;;;;;
2024-09-19T16:00:00.000+02:00;1916,842;0,054;VAL;;;;;;
2024-09-19T16:15:00.000+02:00;1916,881;0,039;VAL;;;;;;
2024-09-19T16:30:00.000+02:00;1916,881;;VAL;;;;;;
2024-09-19T16:45:00.000+02:00;1916,886;0,005;VAL;;;;;;
2024-09-19T17:00:00.000+02:00;1916,898;0,012;VAL;;;;;;
2024-09-19T17:15:00.000+02:00;1916,906;0,008;VAL;;;;;;
2024-09-19T17:30:00.000+02:00;1916,928;0,022;VAL;;;;;;
2024-09-19T17:45:00.000+02:00;1916,928;;VAL;;;;;;
2024-09-19T18:00:00.000+02:00;1916,928;;VAL;;;;;;
2024-09-19T18:15:00.000+02:00;1916,934;0,006;VAL;;;;;;
2024-09-19T18:30:00.000+02:00;1916,966;0,032;VAL;;;;;;
2024-09-19T18:45:00.000+02:00;1916,996;0,03;VAL;;;;;;
2024-09-19T19:00:00.000+02:00;1917,029;0,033;VAL;;;;;;
2024-09-19T19:15:00.000+02:00;1917,089;0,06;VAL;;;;;;
2024-09-19T19:30:00.000+02:00;1917,14;0,051;VAL;;;;;;
2024-09-19T19:45:00.000+02:00;1917,186;0,046;VAL;;;;;;
2024-09-19T20:00:00.000+02:00;1917,259;0,073;VAL;;;;;;
2024-09-19T20:15:00.000+02:00;1917,335;0,076;VAL;;;;;;
2024-09-19T20:30:00.000+02:00;1917,401;0,066;VAL;;;;;;
2024-09-19T20:45:00.000+02:00;1917,465;0,064;VAL;;;;;;
2024-09-19T21:00:00.000+02:00;1917,53;0,065;VAL;;;;;;
2024-09-19T21:15:00.000+02:00;1917,589;0,059;VAL;;;;;;
2024-09-19T21:30:00.000+02:00;1917,647;0,058;VAL;;;;;;
2024-09-19T21:45:00.000+02:00;1917,717;0,07;VAL;;;;;;
2024-09-19T22:00:00.000+02:00;1917,735;0,018;VAL;;;;;;
2024-09-19T22:15:00.000+02:00;1917,743;0,008;VAL;;;;;;
2024-09-19T22:30:00.000+02:00;1917,76;0,017;VAL;;;;;;
2024-09-19T22:45:00.000+02:00;1917,772;0,012;VAL;;;;;;
2024-09-19T23:00:00.000+02:00;1917,778;0,006;VAL;;;;;;
